Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
China,CHN,1998,"Population, age 6, male",SP.POP.AG06.MA.UN,11448931
China,CHN,1997,"Population, age 6, male",SP.POP.AG06.MA.UN,11999366
China,CHN,1996,"Population, age 6, male",SP.POP.AG06.MA.UN,12426662
China,CHN,1995,"Population, age 6, male",SP.POP.AG06.MA.UN,12628754
China,CHN,1994,"Population, age 6, male",SP.POP.AG06.MA.UN,12576625
China,CHN,1993,"Population, age 6, male",SP.POP.AG06.MA.UN,12313385
China,CHN,1992,"Population, age 6, male",SP.POP.AG06.MA.UN,11899173
China,CHN,1991,"Population, age 6, male",SP.POP.AG06.MA.UN,11426139
China,CHN,1990,"Population, age 6, male",SP.POP.AG06.MA.UN,10969158
China,CHN,2015,"Population, age 6, total",SP.POP.AG06.TO.UN,17023639
China,CHN,2013,"Population, age 6, total",SP.POP.AG06.TO.UN,16667348
China,CHN,2012,"Population, age 6, total",SP.POP.AG06.TO.UN,16525208
China,CHN,2011,"Population, age 6, total",SP.POP.AG06.TO.UN,16491246
China,CHN,2010,"Population, age 6, total",SP.POP.AG06.TO.UN,16609159
China,CHN,2009,"Population, age 6, total",SP.POP.AG06.TO.UN,16912579
China,CHN,2008,"Population, age 6, total",SP.POP.AG06.TO.UN,17378491
China,CHN,2007,"Population, age 6, total",SP.POP.AG06.TO.UN,17925067
China,CHN,2006,"Population, age 6, total",SP.POP.AG06.TO.UN,18436131
China,CHN,2005,"Population, age 6, total",SP.POP.AG06.TO.UN,18832702
China,CHN,2004,"Population, age 6, total",SP.POP.AG06.TO.UN,19057333
China,CHN,2003,"Population, age 6, total",SP.POP.AG06.TO.UN,19143271
China,CHN,2002,"Population, age 6, total",SP.POP.AG06.TO.UN,19209491
China,CHN,2001,"Population, age 6, total",SP.POP.AG06.TO.UN,19426504
China,CHN,2000,"Population, age 6, total",SP.POP.AG06.TO.UN,19902615
China,CHN,1999,"Population, age 6, total",SP.POP.AG06.TO.UN,20701738
China,CHN,1998,"Population, age 6, total",SP.POP.AG06.TO.UN,21745983
China,CHN,1997,"Population, age 6, total",SP.POP.AG06.TO.UN,22830880
China,CHN,1996,"Population, age 6, total",SP.POP.AG06.TO.UN,23671360
China,CHN,1995,"Population, age 6, total",SP.POP.AG06.TO.UN,24069586
China,CHN,1994,"Population, age 6, total",SP.POP.AG06.TO.UN,23966919
China,CHN,1993,"Population, age 6, total",SP.POP.AG06.TO.UN,23448512
China,CHN,1992,"Population, age 6, total",SP.POP.AG06.TO.UN,22639692
China,CHN,1991,"Population, age 6, total",SP.POP.AG06.TO.UN,21730876
China,CHN,1990,"Population, age 6, total",SP.POP.AG06.TO.UN,20874875
China,CHN,2015,"Population, age 7, female",SP.POP.AG07.FE.UN,7814153
China,CHN,2013,"Population, age 7, female",SP.POP.AG07.FE.UN,7710778
China,CHN,2012,"Population, age 7, female",SP.POP.AG07.FE.UN,7687494
China,CHN,2011,"Population, age 7, female",SP.POP.AG07.FE.UN,7712193
China,CHN,2010,"Population, age 7, female",SP.POP.AG07.FE.UN,7799613
China,CHN,2009,"Population, age 7, female",SP.POP.AG07.FE.UN,7960939
China,CHN,2008,"Population, age 7, female",SP.POP.AG07.FE.UN,8187582
China,CHN,2007,"Population, age 7, female",SP.POP.AG07.FE.UN,8450228
China,CHN,2006,"Population, age 7, female",SP.POP.AG07.FE.UN,8707410
China,CHN,2005,"Population, age 7, female",SP.POP.AG07.FE.UN,8930209
China,CHN,2004,"Population, age 7, female",SP.POP.AG07.FE.UN,9097134
China,CHN,2003,"Population, age 7, female",SP.POP.AG07.FE.UN,9217516
China,CHN,2002,"Population, age 7, female",SP.POP.AG07.FE.UN,9329518
China,CHN,2001,"Population, age 7, female",SP.POP.AG07.FE.UN,9488648
China,CHN,2000,"Population, age 7, female",SP.POP.AG07.FE.UN,9728959
China,CHN,1999,"Population, age 7, female",SP.POP.AG07.FE.UN,10075741
China,CHN,1998,"Population, age 7, female",SP.POP.AG07.FE.UN,10500541
China,CHN,1997,"Population, age 7, female",SP.POP.AG07.FE.UN,10919516
China,CHN,1996,"Population, age 7, female",SP.POP.AG07.FE.UN,11216934
China,CHN,1995,"Population, age 7, female",SP.POP.AG07.FE.UN,11314660
China,CHN,1994,"Population, age 7, female",SP.POP.AG07.FE.UN,11184581
China,CHN,1993,"Population, age 7, female",SP.POP.AG07.FE.UN,10866651
China,CHN,1992,"Population, age 7, female",SP.POP.AG07.FE.UN,10435392
China,CHN,1991,"Population, age 7, female",SP.POP.AG07.FE.UN,9999463
China,CHN,1990,"Population, age 7, female",SP.POP.AG07.FE.UN,9642354
China,CHN,2015,"Population, age 7, male",SP.POP.AG07.MA.UN,9077341
China,CHN,2014,"Population, age 7, male",SP.POP.AG07.MA.UN,9022963
China,CHN,2013,"Population, age 7, male",SP.POP.AG07.MA.UN,8978409
China,CHN,2012,"Population, age 7, male",SP.POP.AG07.MA.UN,8960429
China,CHN,2011,"Population, age 7, male",SP.POP.AG07.MA.UN,8990289
China,CHN,2010,"Population, age 7, male",SP.POP.AG07.MA.UN,9081288
China,CHN,2009,"Population, age 7, male",SP.POP.AG07.MA.UN,9244907
China,CHN,2008,"Population, age 7, male",SP.POP.AG07.MA.UN,9472673
China,CHN,2007,"Population, age 7, male",SP.POP.AG07.MA.UN,9733483
China,CHN,2006,"Population, age 7, male",SP.POP.AG07.MA.UN,9983611
China,CHN,2005,"Population, age 7, male",SP.POP.AG07.MA.UN,10192881
China,CHN,2004,"Population, age 7, male",SP.POP.AG07.MA.UN,10337978
China,CHN,2003,"Population, age 7, male",SP.POP.AG07.MA.UN,10429459
China,CHN,2002,"Population, age 7, male",SP.POP.AG07.MA.UN,10510941
China,CHN,2001,"Population, age 7, male",SP.POP.AG07.MA.UN,10645454
China,CHN,2000,"Population, age 7, male",SP.POP.AG07.MA.UN,10872029
China,CHN,1999,"Population, age 7, male",SP.POP.AG07.MA.UN,11218139
China,CHN,1998,"Population, age 7, male",SP.POP.AG07.MA.UN,11652504
China,CHN,1997,"Population, age 7, male",SP.POP.AG07.MA.UN,12085052
China,CHN,1996,"Population, age 7, male",SP.POP.AG07.MA.UN,12391148
China,CHN,1995,"Population, age 7, male",SP.POP.AG07.MA.UN,12486079
China,CHN,1994,"Population, age 7, male",SP.POP.AG07.MA.UN,12341525
China,CHN,1993,"Population, age 7, male",SP.POP.AG07.MA.UN,11999308
China,CHN,1992,"Population, age 7, male",SP.POP.AG07.MA.UN,11532236
China,CHN,1991,"Population, age 7, male",SP.POP.AG07.MA.UN,11047349
China,CHN,1990,"Population, age 7, male",SP.POP.AG07.MA.UN,10628161
China,CHN,2015,"Population, age 7, total",SP.POP.AG07.TO.UN,16891494
China,CHN,2013,"Population, age 7, total",SP.POP.AG07.TO.UN,16689187
China,CHN,2012,"Population, age 7, total",SP.POP.AG07.TO.UN,16647923
China,CHN,2011,"Population, age 7, total",SP.POP.AG07.TO.UN,16702482
China,CHN,2010,"Population, age 7, total",SP.POP.AG07.TO.UN,16880901
China,CHN,2009,"Population, age 7, total",SP.POP.AG07.TO.UN,17205846
China,CHN,2008,"Population, age 7, total",SP.POP.AG07.TO.UN,17660255
China,CHN,2007,"Population, age 7, total",SP.POP.AG07.TO.UN,18183711
China,CHN,2006,"Population, age 7, total",SP.POP.AG07.TO.UN,18691021
China,CHN,2005,"Population, age 7, total",SP.POP.AG07.TO.UN,19123090
China,CHN,2004,"Population, age 7, total",SP.POP.AG07.TO.UN,19435112
China,CHN,2003,"Population, age 7, total",SP.POP.AG07.TO.UN,19646975
China,CHN,2002,"Population, age 7, total",SP.POP.AG07.TO.UN,19840459
China,CHN,2001,"Population, age 7, total",SP.POP.AG07.TO.UN,20134102
China,CHN,2000,"Population, age 7, total",SP.POP.AG07.TO.UN,20600988
China,CHN,1999,"Population, age 7, total",SP.POP.AG07.TO.UN,21293880
China,CHN,1998,"Population, age 7, total",SP.POP.AG07.TO.UN,22153045
China,CHN,1997,"Population, age 7, total",SP.POP.AG07.TO.UN,23004568
China,CHN,1996,"Population, age 7, total",SP.POP.AG07.TO.UN,23608082
China,CHN,1995,"Population, age 7, total",SP.POP.AG07.TO.UN,23800739
China,CHN,1994,"Population, age 7, total",SP.POP.AG07.TO.UN,23526106
China,CHN,1993,"Population, age 7, total",SP.POP.AG07.TO.UN,22865959
China,CHN,1992,"Population, age 7, total",SP.POP.AG07.TO.UN,21967628
China,CHN,1991,"Population, age 7, total",SP.POP.AG07.TO.UN,21046812
China,CHN,1990,"Population, age 7, total",SP.POP.AG07.TO.UN,20270515
China,CHN,2015,"Population, age 8, female",SP.POP.AG08.FE.UN,7760238
China,CHN,2013,"Population, age 8, female",SP.POP.AG08.FE.UN,7750169
China,CHN,2012,"Population, age 8, female",SP.POP.AG08.FE.UN,7785672
China,CHN,2011,"Population, age 8, female",SP.POP.AG08.FE.UN,7859982
China,CHN,2010,"Population, age 8, female",SP.POP.AG08.FE.UN,7978385
China,CHN,2009,"Population, age 8, female",SP.POP.AG08.FE.UN,8145226
China,CHN,2008,"Population, age 8, female",SP.POP.AG08.FE.UN,8355759
China,CHN,2007,"Population, age 8, female",SP.POP.AG08.FE.UN,8594622
China,CHN,2006,"Population, age 8, female",SP.POP.AG08.FE.UN,8840419
China,CHN,2005,"Population, age 8, female",SP.POP.AG08.FE.UN,9077206
China,CHN,2004,"Population, age 8, female",SP.POP.AG08.FE.UN,9292307
China,CHN,2003,"Population, age 8, female",SP.POP.AG08.FE.UN,9486820
China,CHN,2002,"Population, age 8, female",SP.POP.AG08.FE.UN,9674468
China,CHN,2001,"Population, age 8, female",SP.POP.AG08.FE.UN,9876508
China,CHN,2000,"Population, age 8, female",SP.POP.AG08.FE.UN,10104112
China,CHN,1999,"Population, age 8, female",SP.POP.AG08.FE.UN,10373481
China,CHN,1998,"Population, age 8, female",SP.POP.AG08.FE.UN,10668780
China,CHN,1997,"Population, age 8, female",SP.POP.AG08.FE.UN,10931671
China,CHN,1996,"Population, age 8, female",SP.POP.AG08.FE.UN,11083095
China,CHN,1995,"Population, age 8, female",SP.POP.AG08.FE.UN,11072170
China,CHN,1994,"Population, age 8, female",SP.POP.AG08.FE.UN,10875563
China,CHN,1993,"Population, age 8, female",SP.POP.AG08.FE.UN,10526861
China,CHN,1992,"Population, age 8, female",SP.POP.AG08.FE.UN,10102745
China,CHN,1991,"Population, age 8, female",SP.POP.AG08.FE.UN,9711549
China,CHN,1990,"Population, age 8, female",SP.POP.AG08.FE.UN,9434132
China,CHN,2015,"Population, age 8, male",SP.POP.AG08.MA.UN,9024972
China,CHN,2014,"Population, age 8, male",SP.POP.AG08.MA.UN,9010988
China,CHN,2013,"Population, age 8, male",SP.POP.AG08.MA.UN,9021232
China,CHN,2012,"Population, age 8, male",SP.POP.AG08.MA.UN,9061982
China,CHN,2011,"Population, age 8, male",SP.POP.AG08.MA.UN,9140072
China,CHN,2010,"Population, age 8, male",SP.POP.AG08.MA.UN,9259089
China,CHN,2009,"Population, age 8, male",SP.POP.AG08.MA.UN,9423167
China,CHN,2008,"Population, age 8, male",SP.POP.AG08.MA.UN,9628025
China,CHN,2007,"Population, age 8, male",SP.POP.AG08.MA.UN,9858154
China,CHN,2006,"Population, age 8, male",SP.POP.AG08.MA.UN,10092155
China,CHN,2005,"Population, age 8, male",SP.POP.AG08.MA.UN,10314310
China,CHN,2004,"Population, age 8, male",SP.POP.AG08.MA.UN,10510839
China,CHN,2003,"Population, age 8, male",SP.POP.AG08.MA.UN,10683229
China,CHN,2002,"Population, age 8, male",SP.POP.AG08.MA.UN,10848675
China,CHN,2001,"Population, age 8, male",SP.POP.AG08.MA.UN,11033127
China,CHN,2000,"Population, age 8, male",SP.POP.AG08.MA.UN,11250674
China,CHN,1999,"Population, age 8, male",SP.POP.AG08.MA.UN,11519505
China,CHN,1998,"Population, age 8, male",SP.POP.AG08.MA.UN,11821612
China,CHN,1997,"Population, age 8, male",SP.POP.AG08.MA.UN,12092328
China,CHN,1996,"Population, age 8, male",SP.POP.AG08.MA.UN,12243767
China,CHN,1995,"Population, age 8, male",SP.POP.AG08.MA.UN,12218841
China,CHN,1994,"Population, age 8, male",SP.POP.AG08.MA.UN,11993187
China,CHN,1993,"Population, age 8, male",SP.POP.AG08.MA.UN,11602951
China,CHN,1992,"Population, age 8, male",SP.POP.AG08.MA.UN,11126780
China,CHN,1991,"Population, age 8, male",SP.POP.AG08.MA.UN,10676311
China,CHN,1990,"Population, age 8, male",SP.POP.AG08.MA.UN,10335709
China,CHN,2015,"Population, age 8, total",SP.POP.AG08.TO.UN,16785210
China,CHN,2013,"Population, age 8, total",SP.POP.AG08.TO.UN,16771401
China,CHN,2012,"Population, age 8, total",SP.POP.AG08.TO.UN,16847654
China,CHN,2011,"Population, age 8, total",SP.POP.AG08.TO.UN,17000054
China,CHN,2010,"Population, age 8, total",SP.POP.AG08.TO.UN,17237474
China,CHN,2009,"Population, age 8, total",SP.POP.AG08.TO.UN,17568393
China,CHN,2008,"Population, age 8, total",SP.POP.AG08.TO.UN,17983784
China,CHN,2007,"Population, age 8, total",SP.POP.AG08.TO.UN,18452776
China,CHN,2006,"Population, age 8, total",SP.POP.AG08.TO.UN,18932574
China,CHN,2005,"Population, age 8, total",SP.POP.AG08.TO.UN,19391516
China,CHN,2004,"Population, age 8, total",SP.POP.AG08.TO.UN,19803146
China,CHN,2003,"Population, age 8, total",SP.POP.AG08.TO.UN,20170049
China,CHN,2002,"Population, age 8, total",SP.POP.AG08.TO.UN,20523143
China,CHN,2001,"Population, age 8, total",SP.POP.AG08.TO.UN,20909635
China,CHN,2000,"Population, age 8, total",SP.POP.AG08.TO.UN,21354786
China,CHN,1999,"Population, age 8, total",SP.POP.AG08.TO.UN,21892986
China,CHN,1998,"Population, age 8, total",SP.POP.AG08.TO.UN,22490392
China,CHN,1997,"Population, age 8, total",SP.POP.AG08.TO.UN,23023999
China,CHN,1996,"Population, age 8, total",SP.POP.AG08.TO.UN,23326862
China,CHN,1995,"Population, age 8, total",SP.POP.AG08.TO.UN,23291011
China,CHN,1994,"Population, age 8, total",SP.POP.AG08.TO.UN,22868750
China,CHN,1993,"Population, age 8, total",SP.POP.AG08.TO.UN,22129812
China,CHN,1992,"Population, age 8, total",SP.POP.AG08.TO.UN,21229525
China,CHN,1991,"Population, age 8, total",SP.POP.AG08.TO.UN,20387860
China,CHN,1990,"Population, age 8, total",SP.POP.AG08.TO.UN,19769841
China,CHN,2015,"Population, age 9, female",SP.POP.AG09.FE.UN,7724474
China,CHN,2013,"Population, age 9, female",SP.POP.AG09.FE.UN,7817673
China,CHN,2012,"Population, age 9, female",SP.POP.AG09.FE.UN,7915864
China,CHN,2011,"Population, age 9, female",SP.POP.AG09.FE.UN,8041510
China,CHN,2010,"Population, age 9, female",SP.POP.AG09.FE.UN,8189710
China,CHN,2009,"Population, age 9, female",SP.POP.AG09.FE.UN,8357266
China,CHN,2008,"Population, age 9, female",SP.POP.AG09.FE.UN,8543725
China,CHN,2007,"Population, age 9, female",SP.POP.AG09.FE.UN,8749524
China,CHN,2006,"Population, age 9, female",SP.POP.AG09.FE.UN,8975939
China,CHN,2005,"Population, age 9, female",SP.POP.AG09.FE.UN,9221727
China,CHN,2004,"Population, age 9, female",SP.POP.AG09.FE.UN,9484547
China,CHN,2003,"Population, age 9, female",SP.POP.AG09.FE.UN,9756486
China,CHN,2002,"Population, age 9, female",SP.POP.AG09.FE.UN,10023592
China,CHN,2001,"Population, age 9, female",SP.POP.AG09.FE.UN,10268284
China,CHN,2000,"Population, age 9, female",SP.POP.AG09.FE.UN,10475970
China,CHN,1999,"Population, age 9, female",SP.POP.AG09.FE.UN,10651624
China,CHN,1998,"Population, age 9, female",SP.POP.AG09.FE.UN,10794136
China,CHN,1997,"Population, age 9, female",SP.POP.AG09.FE.UN,10877159
China,CHN,1996,"Population, age 9, female",SP.POP.AG09.FE.UN,10867313
China,CHN,1995,"Population, age 9, female",SP.POP.AG09.FE.UN,10747044
China,CHN,1994,"Population, age 9, female",SP.POP.AG09.FE.UN,10500182
China,CHN,1993,"Population, age 9, female",SP.POP.AG09.FE.UN,10150829
China,CHN,1992,"Population, age 9, female",SP.POP.AG09.FE.UN,9771571
China,CHN,1991,"Population, age 9, female",SP.POP.AG09.FE.UN,9461355
China,CHN,1990,"Population, age 9, female",SP.POP.AG09.FE.UN,9291649
China,CHN,2015,"Population, age 9, male",SP.POP.AG09.MA.UN,8991603
China,CHN,2014,"Population, age 9, male",SP.POP.AG09.MA.UN,9022734
China,CHN,2013,"Population, age 9, male",SP.POP.AG09.MA.UN,9092105
China,CHN,2012,"Population, age 9, male",SP.POP.AG09.MA.UN,9194734
China,CHN,2011,"Population, age 9, male",SP.POP.AG09.MA.UN,9322054
China,CHN,2010,"Population, age 9, male",SP.POP.AG09.MA.UN,9467341
China,CHN,2009,"Population, age 9, male",SP.POP.AG09.MA.UN,9626664
China,CHN,2008,"Population, age 9, male",SP.POP.AG09.MA.UN,9800360
China,CHN,2007,"Population, age 9, male",SP.POP.AG09.MA.UN,9990442
China,CHN,2006,"Population, age 9, male",SP.POP.AG09.MA.UN,10200531
China,CHN,2005,"Population, age 9, male",SP.POP.AG09.MA.UN,10431133
China,CHN,2004,"Population, age 9, male",SP.POP.AG09.MA.UN,10679645
China,CHN,2003,"Population, age 9, male",SP.POP.AG09.MA.UN,10937631
China,CHN,2002,"Population, age 9, male",SP.POP.AG09.MA.UN,11192212
China,CHN,2001,"Population, age 9, male",SP.POP.AG09.MA.UN,11427101
China,CHN,2000,"Population, age 9, male",SP.POP.AG09.MA.UN,11628193
China,CHN,1999,"Population, age 9, male",SP.POP.AG09.MA.UN,11802071
China,CHN,1998,"Population, age 9, male",SP.POP.AG09.MA.UN,11946332
China,CHN,1997,"Population, age 9, male",SP.POP.AG09.MA.UN,12028741
China,CHN,1996,"Population, age 9, male",SP.POP.AG09.MA.UN,12007937
China,CHN,1995,"Population, age 9, male",SP.POP.AG09.MA.UN,11861091
China,CHN,1994,"Population, age 9, male",SP.POP.AG09.MA.UN,11570257
China,CHN,1993,"Population, age 9, male",SP.POP.AG09.MA.UN,11162607
China,CHN,1992,"Population, age 9, male",SP.POP.AG09.MA.UN,10716401
China,CHN,1991,"Population, age 9, male",SP.POP.AG09.MA.UN,10338761
China,CHN,1990,"Population, age 9, male",SP.POP.AG09.MA.UN,10107628
China,CHN,2015,"Population, age 9, total",SP.POP.AG09.TO.UN,16716077
China,CHN,2013,"Population, age 9, total",SP.POP.AG09.TO.UN,16909778
China,CHN,2012,"Population, age 9, total",SP.POP.AG09.TO.UN,17110598
China,CHN,2011,"Population, age 9, total",SP.POP.AG09.TO.UN,17363564
China,CHN,2010,"Population, age 9, total",SP.POP.AG09.TO.UN,17657051
China,CHN,2009,"Population, age 9, total",SP.POP.AG09.TO.UN,17983930
China,CHN,2008,"Population, age 9, total",SP.POP.AG09.TO.UN,18344085
China,CHN,2007,"Population, age 9, total",SP.POP.AG09.TO.UN,18739966
China,CHN,2006,"Population, age 9, total",SP.POP.AG09.TO.UN,19176470
China,CHN,2005,"Population, age 9, total",SP.POP.AG09.TO.UN,19652860
China,CHN,2004,"Population, age 9, total",SP.POP.AG09.TO.UN,20164192
China,CHN,2003,"Population, age 9, total",SP.POP.AG09.TO.UN,20694117
China,CHN,2002,"Population, age 9, total",SP.POP.AG09.TO.UN,21215804
China,CHN,2001,"Population, age 9, total",SP.POP.AG09.TO.UN,21695385
China,CHN,2000,"Population, age 9, total",SP.POP.AG09.TO.UN,22104163
China,CHN,1999,"Population, age 9, total",SP.POP.AG09.TO.UN,22453695
China,CHN,1998,"Population, age 9, total",SP.POP.AG09.TO.UN,22740468
China,CHN,1997,"Population, age 9, total",SP.POP.AG09.TO.UN,22905900
China,CHN,1996,"Population, age 9, total",SP.POP.AG09.TO.UN,22875250
China,CHN,1995,"Population, age 9, total",SP.POP.AG09.TO.UN,22608135
China,CHN,1994,"Population, age 9, total",SP.POP.AG09.TO.UN,22070439
China,CHN,1993,"Population, age 9, total",SP.POP.AG09.TO.UN,21313436
China,CHN,1992,"Population, age 9, total",SP.POP.AG09.TO.UN,20487972
China,CHN,1991,"Population, age 9, total",SP.POP.AG09.TO.UN,19800116
China,CHN,1990,"Population, age 9, total",SP.POP.AG09.TO.UN,19399277
China,CHN,2015,"Population, age 10, female",SP.POP.AG10.FE.UN,7696290
China,CHN,2013,"Population, age 10, female",SP.POP.AG10.FE.UN,7910540
China,CHN,2012,"Population, age 10, female",SP.POP.AG10.FE.UN,8081335
China,CHN,2011,"Population, age 10, female",SP.POP.AG10.FE.UN,8263820
China,CHN,2010,"Population, age 10, female",SP.POP.AG10.FE.UN,8440264
China,CHN,2009,"Population, age 10, female",SP.POP.AG10.FE.UN,8597965
China,CHN,2008,"Population, age 10, female",SP.POP.AG10.FE.UN,8742335
China,CHN,2007,"Population, age 10, female",SP.POP.AG10.FE.UN,8894723
China,CHN,2006,"Population, age 10, female",SP.POP.AG10.FE.UN,9086279
China,CHN,2005,"Population, age 10, female",SP.POP.AG10.FE.UN,9335309
China,CHN,2004,"Population, age 10, female",SP.POP.AG10.FE.UN,9652656
China,CHN,2003,"Population, age 10, female",SP.POP.AG10.FE.UN,10019046
China,CHN,2002,"Population, age 10, female",SP.POP.AG10.FE.UN,10386216
China,CHN,2001,"Population, age 10, female",SP.POP.AG10.FE.UN,10688241
China,CHN,2000,"Population, age 10, female",SP.POP.AG10.FE.UN,10878345
China,CHN,1999,"Population, age 10, female",SP.POP.AG10.FE.UN,10947261
China,CHN,1998,"Population, age 10, female",SP.POP.AG10.FE.UN,10911857
China,CHN,1997,"Population, age 10, female",SP.POP.AG10.FE.UN,10785191
China,CHN,1996,"Population, age 10, female",SP.POP.AG10.FE.UN,10590223
China,CHN,1995,"Population, age 10, female",SP.POP.AG10.FE.UN,10350199
China,CHN,1994,"Population, age 10, female",SP.POP.AG10.FE.UN,10058367
China,CHN,1993,"Population, age 10, female",SP.POP.AG10.FE.UN,9726244
China,CHN,1992,"Population, age 10, female",SP.POP.AG10.FE.UN,9417859
China,CHN,1991,"Population, age 10, female",SP.POP.AG10.FE.UN,9215975
China,CHN,1990,"Population, age 10, female",SP.POP.AG10.FE.UN,9177437
China,CHN,2015,"Population, age 10, male",SP.POP.AG10.MA.UN,8966162
China,CHN,2014,"Population, age 10, male",SP.POP.AG10.MA.UN,9050132
China,CHN,2013,"Population, age 10, male",SP.POP.AG10.MA.UN,9188908
China,CHN,2012,"Population, age 10, male",SP.POP.AG10.MA.UN,9363221
China,CHN,2011,"Population, age 10, male",SP.POP.AG10.MA.UN,9544921
China,CHN,2010,"Population, age 10, male",SP.POP.AG10.MA.UN,9714306
China,CHN,2009,"Population, age 10, male",SP.POP.AG10.MA.UN,9857332
China,CHN,2008,"Population, age 10, male",SP.POP.AG10.MA.UN,9980581
China,CHN,2007,"Population, age 10, male",SP.POP.AG10.MA.UN,10109035
China,CHN,2006,"Population, age 10, male",SP.POP.AG10.MA.UN,10278972
China,CHN,2005,"Population, age 10, male",SP.POP.AG10.MA.UN,10512258
China,CHN,2004,"Population, age 10, male",SP.POP.AG10.MA.UN,10820495
China,CHN,2003,"Population, age 10, male",SP.POP.AG10.MA.UN,11182796
China,CHN,2002,"Population, age 10, male",SP.POP.AG10.MA.UN,11549119
China,CHN,2001,"Population, age 10, male",SP.POP.AG10.MA.UN,11850786
China,CHN,2000,"Population, age 10, male",SP.POP.AG10.MA.UN,12038619
China,CHN,1999,"Population, age 10, male",SP.POP.AG10.MA.UN,12104469
China,CHN,1998,"Population, age 10, male",SP.POP.AG10.MA.UN,12064974
China,CHN,1997,"Population, age 10, male",SP.POP.AG10.MA.UN,11927935
China,CHN,1996,"Population, age 10, male",SP.POP.AG10.MA.UN,11709498
China,CHN,1995,"Population, age 10, male",SP.POP.AG10.MA.UN,11428825
China,CHN,1994,"Population, age 10, male",SP.POP.AG10.MA.UN,11076531
China,CHN,1993,"Population, age 10, male",SP.POP.AG10.MA.UN,10667726
China,CHN,1992,"Population, age 10, male",SP.POP.AG10.MA.UN,10276325
China,CHN,1991,"Population, age 10, male",SP.POP.AG10.MA.UN,9998809
China,CHN,1990,"Population, age 10, male",SP.POP.AG10.MA.UN,9902067
China,CHN,2015,"Population, age 10, total",SP.POP.AG10.TO.UN,16662452
China,CHN,2013,"Population, age 10, total",SP.POP.AG10.TO.UN,17099448
China,CHN,2012,"Population, age 10, total",SP.POP.AG10.TO.UN,17444556
China,CHN,2011,"Population, age 10, total",SP.POP.AG10.TO.UN,17808741
China,CHN,2010,"Population, age 10, total",SP.POP.AG10.TO.UN,18154570
China,CHN,2009,"Population, age 10, total",SP.POP.AG10.TO.UN,18455297
China,CHN,2008,"Population, age 10, total",SP.POP.AG10.TO.UN,18722916
China,CHN,2007,"Population, age 10, total",SP.POP.AG10.TO.UN,19003758
China,CHN,2006,"Population, age 10, total",SP.POP.AG10.TO.UN,19365251
China,CHN,2005,"Population, age 10, total",SP.POP.AG10.TO.UN,19847567
China,CHN,2004,"Population, age 10, total",SP.POP.AG10.TO.UN,20473151
China,CHN,2003,"Population, age 10, total",SP.POP.AG10.TO.UN,21201842
China,CHN,2002,"Population, age 10, total",SP.POP.AG10.TO.UN,21935335
China,CHN,2001,"Population, age 10, total",SP.POP.AG10.TO.UN,22539027
China,CHN,2000,"Population, age 10, total",SP.POP.AG10.TO.UN,22916964
China,CHN,1999,"Population, age 10, total",SP.POP.AG10.TO.UN,23051730
China,CHN,1998,"Population, age 10, total",SP.POP.AG10.TO.UN,22976831
China,CHN,1997,"Population, age 10, total",SP.POP.AG10.TO.UN,22713126
China,CHN,1996,"Population, age 10, total",SP.POP.AG10.TO.UN,22299721
China,CHN,1995,"Population, age 10, total",SP.POP.AG10.TO.UN,21779024
China,CHN,1994,"Population, age 10, total",SP.POP.AG10.TO.UN,21134898
China,CHN,1993,"Population, age 10, total",SP.POP.AG10.TO.UN,20393970
China,CHN,1992,"Population, age 10, total",SP.POP.AG10.TO.UN,19694184
China,CHN,1991,"Population, age 10, total",SP.POP.AG10.TO.UN,19214784
China,CHN,1990,"Population, age 10, total",SP.POP.AG10.TO.UN,19079504
China,CHN,2015,"Population, age 11, female",SP.POP.AG11.FE.UN,7665126
China,CHN,2013,"Population, age 11, female",SP.POP.AG11.FE.UN,8026020
China,CHN,2012,"Population, age 11, female",SP.POP.AG11.FE.UN,8285344
China,CHN,2011,"Population, age 11, female",SP.POP.AG11.FE.UN,8533958
China,CHN,2010,"Population, age 11, female",SP.POP.AG11.FE.UN,8736722
China,CHN,2009,"Population, age 11, female",SP.POP.AG11.FE.UN,8868234
China,CHN,2008,"Population, age 11, female",SP.POP.AG11.FE.UN,8942448
China,CHN,2007,"Population, age 11, female",SP.POP.AG11.FE.UN,9010009
China,CHN,2006,"Population, age 11, female",SP.POP.AG11.FE.UN,9143752
China,CHN,2005,"Population, age 11, female",SP.POP.AG11.FE.UN,9389486
China,CHN,2004,"Population, age 11, female",SP.POP.AG11.FE.UN,9775441
China,CHN,2003,"Population, age 11, female",SP.POP.AG11.FE.UN,10267035
China,CHN,2002,"Population, age 11, female",SP.POP.AG11.FE.UN,10771661
China,CHN,2001,"Population, age 11, female",SP.POP.AG11.FE.UN,11160642
China,CHN,2000,"Population, age 11, female",SP.POP.AG11.FE.UN,11345050
China,CHN,1999,"Population, age 11, female",SP.POP.AG11.FE.UN,11297490
China,CHN,1998,"Population, age 11, female",SP.POP.AG11.FE.UN,11057195
China,CHN,1997,"Population, age 11, female",SP.POP.AG11.FE.UN,10684975
China,CHN,1996,"Population, age 11, female",SP.POP.AG11.FE.UN,10272460
China,CHN,1995,"Population, age 11, female",SP.POP.AG11.FE.UN,9892550
